序號,國別地區,中文片名,上映日期,申請人,出品,上映院數,銷售票數,週票數變動率,銷售金額,累計銷售票數,累計銷售金額,Week
78,美國,金翅雀,2019/10/25,美商華納兄弟（遠東）股份有限公司台灣分公司,WARNER BROS. PICTURES INTERNATIONAL.,3,87,-81.88%,"10,680","17,075","3,604,213",20200106
12,日本,巧虎電影 英雄遊樂園,2020/1/17,全民大劇團股份有限公司,法人倍樂生株式會社,17,"3,838",-27.15%,"903,152","15,196","3,596,575",20200127
79,日本,信用詐欺師JP,2019/9/27,傳影互動股份有限公司,PONY CANYON INC,1,19,-67.24%,"2,660","15,573","3,560,507",20200203
68,日本,信用詐欺師JP,2019/9/27,傳影互動股份有限公司,PONY CANYON INC,1,58,0.00%,"8,960","15,554","3,557,847",20200127
85,日本,信用詐欺師JP,2019/9/27,傳影互動股份有限公司,PONY CANYON INC,1,58,93.33%,"8,720","15,496","3,548,887",20200120
96,日本,信用詐欺師JP,2019/9/27,傳影互動股份有限公司,PONY CANYON INC,1,30,0.00%,"4,800","15,438","3,540,167",20200113
27,中華民國,你的情歌,2020/1/2,香港商甲上娛樂有限公司台灣分公司,奇想事企業有限公司##能率影業股份有限公司##香港商甲上娛樂有限公司台灣分公司 ##采昌國際多媒體股份有限公司  ##英屬維京群島商敦宜股份有限公司台灣分公司,68,"13,968",1679.36%,"3,308,626","14,875","3,535,566",20200120
2,中華民國,喜從天降,2020/1/23,影一製作所股份有限公司,影一製作所股份有限公司,35,"6,512",-26.43%,"1,460,012","15,549","3,522,839",20200127
118,義大利,海上鋼琴師,1998/1/1,海鵬影業有限公司,True Colours Glorious Films Srl,15,"2,370",-26.60%,"532,859","15,517","3,521,396",20200113
42,法國,燃燒女子的畫像,2019/12/20,東昊影業有限公司,MK2 Films,6,432,-28.48%,"94,940","14,204","3,134,923",20200203
102,日本,夏日大作戰,2018/8/10,傳影互動股份有限公司,STUDIO CHIZU LLP,5,"2,678",-27.48%,"1,223,470","7,087","3,059,151",20200120
37,法國,燃燒女子的畫像,2019/12/20,東昊影業有限公司,MK2 Films,7,604,-32.36%,"131,840","13,772","3,039,983",20200127
120,義大利,海上鋼琴師,1998/1/1,海鵬影業有限公司,True Colours Glorious Films Srl,15,"3,229",-50.76%,"740,093","13,147","2,988,537",20200106
30,日本,魯邦三世 THE FIRST,2020/1/10,向洋影業有限公司,株式?社?????????????,1,51,-64.08%,"12,230","13,337","2,986,230",20200203
85,西班牙,痛苦與榮耀,2019/8/2,傳影互動股份有限公司,BATRAX ENTERTAINMENT B.V.,1,30,-42.31%,"6,120","14,650","2,985,122",20200203
74,西班牙,痛苦與榮耀,2019/8/2,傳影互動股份有限公司,BATRAX ENTERTAINMENT B.V.,1,52,271.43%,"10,720","14,620","2,979,002",20200127
21,日本,魯邦三世 THE FIRST,2020/1/10,向洋影業有限公司,株式?社?????????????,7,142,-94.11%,"33,347","13,286","2,974,000",20200127
96,西班牙,痛苦與榮耀,2019/8/2,傳影互動股份有限公司,BATRAX ENTERTAINMENT B.V.,1,14,0.00%,"2,960","14,568","2,968,282",20200120
22,美國,驅魔直播,2020/1/3,海樂影業股份有限公司,"THE CLEANSING HOUR, LLC.",23,331,-85.01%,"73,090","13,409","2,960,726",20200120
26,英國,大監獄行動,2020/1/10,台北?喜電影發行股份有限公司,Media Film International,4,27,-97.61%,"6,960","13,384","2,954,830",20200127
13,英國,大監獄行動,2020/1/10,台北?喜電影發行股份有限公司,Media Film International,37,"1,128",-79.22%,"249,535","13,357","2,947,870",20200120
12,日本,魯邦三世 THE FIRST,2020/1/10,向洋影業有限公司,株式?社?????????????,69,"2,411",-58.43%,"535,180","13,144","2,940,653",20200120
38,法國,燃燒女子的畫像,2019/12/20,東昊影業有限公司,MK2 Films,9,907,-49.36%,"201,287","13,182","2,911,013",20200120
11,美國,驅魔直播,2020/1/3,海樂影業股份有限公司,"THE CLEANSING HOUR, LLC.",43,"2,208",-61.12%,"486,257","13,078","2,887,636",20200113
54,香港,催眠 . 裁決,2019/11/15,香港商甲上娛樂有限公司台灣分公司,大河影業揚州有限公司##完美威秀娛樂（香港）有限公司##美亞電影製作有限公司##星門娛樂有限公司##耳東影業(北京)有限公司##北京太平盛世文化傳播股份有限公司##北京盛世影隆文化傳播有限公司##北京潤德澤鑫投資基金管理有限公司 ##中映華夏（北京）文化傳媒有限公司,1,56,-12.50%,"8,640","12,241","2,795,664",20200127
56,香港,催眠 . 裁決,2019/11/15,香港商甲上娛樂有限公司台灣分公司,大河影業揚州有限公司##完美威秀娛樂（香港）有限公司##美亞電影製作有限公司##星門娛樂有限公司##耳東影業(北京)有限公司##北京太平盛世文化傳播股份有限公司##北京盛世影隆文化傳播有限公司##北京潤德澤鑫投資基金管理有限公司 ##中映華夏（北京）文化傳媒有限公司,1,64,-13.51%,"9,640","12,185","2,787,024",20200120
67,香港,催眠 . 裁決,2019/11/15,香港商甲上娛樂有限公司台灣分公司,大河影業揚州有限公司##完美威秀娛樂（香港）有限公司##美亞電影製作有限公司##星門娛樂有限公司##耳東影業(北京)有限公司##北京太平盛世文化傳播股份有限公司##北京盛世影隆文化傳播有限公司##北京潤德澤鑫投資基金管理有限公司 ##中映華夏（北京）文化傳媒有限公司,2,74,15.63%,"11,440","12,121","2,777,384",20200113
67,香港,催眠 . 裁決,2019/11/15,香港商甲上娛樂有限公司台灣分公司,大河影業揚州有限公司##完美威秀娛樂（香港）有限公司##美亞電影製作有限公司##星門娛樂有限公司##耳東影業(北京)有限公司##北京太平盛世文化傳播股份有限公司##北京盛世影隆文化傳播有限公司##北京潤德澤鑫投資基金管理有限公司 ##中映華夏（北京）文化傳媒有限公司,1,64,88.24%,"9,820","12,047","2,765,944",20200106
40,法國,燃燒女子的畫像,2019/12/20,東昊影業有限公司,MK2 Films,10,"1,791",-15.08%,"397,452","12,275","2,709,726",20200113
3,英國,大監獄行動,2020/1/10,台北?喜電影發行股份有限公司,Media Film International,39,"5,429",-20.16%,"1,194,183","12,229","2,698,335",20200113
2,日本,巧虎電影 英雄遊樂園,2020/1/17,全民大劇團股份有限公司,法人倍樂生株式會社,17,"5,268",-13.50%,"1,263,118","11,358","2,693,423",20200120
99,美國,唐頓莊園,2019/9/20,美商美國環球影片股份有限公司台灣分公司,UNIVERSAL INTERNATIONAL FILMS LLC,1,56,-85.79%,"2,800","11,381","2,536,698",20200106
44,美國,熱氣球飛行家,2019/12/13,車庫娛樂股份有限公司,AMAZON CONTENT SERVICES LLC,2,166,654.55%,"36,435","11,130","2,478,165",20200113
46,美國,熱氣球飛行家,2019/12/13,車庫娛樂股份有限公司,AMAZON CONTENT SERVICES LLC,2,22,-82.81%,"4,770","10,964","2,441,730",20200106
50,英國,茱蒂,2019/12/10,采昌國際多媒體股份有限公司,"PATHE FUND LIMITED, acting through its division PATHE INTERNATIONAL",12,260,45.25%,"61,804","11,020","2,431,287",20200203
77,美國,囧媽的極地任務,2019/9/27,車庫娛樂股份有限公司,METRO-GOLDWYN-MAYER STUDIOS INC.,2,108,-64.00%,"5,745","11,904","2,408,421",20200203
2,日本,魯邦三世 THE FIRST,2020/1/10,向洋影業有限公司,株式?社?????????????,75,"5,800",17.58%,"1,297,808","10,733","2,405,473",20200113
69,美國,囧媽的極地任務,2019/9/27,車庫娛樂股份有限公司,METRO-GOLDWYN-MAYER STUDIOS INC.,3,300,-32.28%,"18,715","11,796","2,402,676",20200127
3,美國,驅魔直播,2020/1/3,海樂影業股份有限公司,"THE CLEANSING HOUR, LLC.",43,"5,679",9.40%,"1,255,702","10,870","2,401,379",20200106
84,美國,囧媽的極地任務,2019/9/27,車庫娛樂股份有限公司,METRO-GOLDWYN-MAYER STUDIOS INC.,5,443,-23.88%,"31,250","11,496","2,383,961",20200120
42,英國,茱蒂,2019/12/10,采昌國際多媒體股份有限公司,"PATHE FUND LIMITED, acting through its division PATHE INTERNATIONAL",6,179,-34.67%,"40,393","10,760","2,369,483",20200127
93,美國,囧媽的極地任務,2019/9/27,車庫娛樂股份有限公司,METRO-GOLDWYN-MAYER STUDIOS INC.,6,582,107.12%,"50,615","11,053","2,352,711",20200113
45,英國,茱蒂,2019/12/10,采昌國際多媒體股份有限公司,"PATHE FUND LIMITED, acting through its division PATHE INTERNATIONAL",8,277,-60.49%,"62,155","10,584","2,329,640",20200120
34,法國,燃燒女子的畫像,2019/12/20,東昊影業有限公司,MK2 Films,10,"2,109",-39.05%,"463,425","10,484","2,312,274",20200106
95,美國,囧媽的極地任務,2019/9/27,車庫娛樂股份有限公司,METRO-GOLDWYN-MAYER STUDIOS INC.,4,281,384.48%,"32,090","10,471","2,302,096",20200106
30,美國,別告訴她,2020/1/3,車庫娛樂股份有限公司,"A24 INTERNATIONAL, LLC",1,110,-73.30%,"25,080","10,383","2,300,798",20200127
10,美國,黑水風暴,2020/1/30,車庫娛樂股份有限公司,"STORYTELLER DISTRIBUTION CO., LLC",49,"4,145",-27.99%,"950,549","9,901","2,290,359",20200203
21,美國,別告訴她,2020/1/3,車庫娛樂股份有限公司,"A24 INTERNATIONAL, LLC",15,412,-79.66%,"91,045","10,273","2,276,718",20200120
52,英國,茱蒂,2019/12/10,采昌國際多媒體股份有限公司,"PATHE FUND LIMITED, acting through its division PATHE INTERNATIONAL",8,701,-29.76%,"149,444","10,307","2,267,485",20200113
12,美國,別告訴她,2020/1/3,車庫娛樂股份有限公司,"A24 INTERNATIONAL, LLC",35,"2,026",-56.23%,"445,064","9,861","2,185,673",20200113
55,日本,人間失格：太宰治與他的3個女人,2019/12/6,車庫娛樂股份有限公司,"ASMIK ACE, INC.",2,23,-68.92%,"5,745","9,388","2,164,123",20200113
53,日本,人間失格：太宰治與他的3個女人,2019/12/6,車庫娛樂股份有限公司,"ASMIK ACE, INC.",3,74,-64.59%,"16,770","9,365","2,158,378",20200106
39,法國,潛艦追緝,2019/12/27,鴻聯國際開發股份有限公司,PATHE FILMS S.A.S,1,24,26.32%,"3,120","9,679","2,125,577",20200203
32,法國,潛艦追緝,2019/12/27,鴻聯國際開發股份有限公司,PATHE FILMS S.A.S,3,19,-89.33%,"4,865","9,655","2,122,457",20200127
50,英國,茱蒂,2019/12/10,采昌國際多媒體股份有限公司,"PATHE FUND LIMITED, acting through its division PATHE INTERNATIONAL",10,998,-46.86%,"218,881","9,606","2,118,041",20200106
31,法國,潛艦追緝,2019/12/27,鴻聯國際開發股份有限公司,PATHE FILMS S.A.S,6,178,-67.58%,"39,240","9,636","2,117,592",20200120
16,中華民國,殺手撿到槍,2020/1/23,星泰國際娛樂股份有限公司,滿滿額娛樂股份有限公司##華納集團,25,369,-90.73%,"82,605","9,359","2,094,660",20200203
33,法國,潛艦追緝,2019/12/27,鴻聯國際開發股份有限公司,PATHE FILMS S.A.S,16,549,-59.06%,"123,866","9,458","2,078,352",20200113
1,中華民國,殺手撿到槍,2020/1/23,星泰國際娛樂股份有限公司,滿滿額娛樂股份有限公司##華納集團,31,"3,981",-5.73%,"894,316","8,990","2,012,055",20200127
23,法國,潛艦追緝,2019/12/27,鴻聯國際開發股份有限公司,PATHE FILMS S.A.S,23,"1,341",-71.03%,"294,238","8,909","1,954,486",20200106
88,南韓,變身,2019/9/27,車庫娛樂股份有限公司,CONTENTS PANDA,1,13,0.00%,"2,900","8,617","1,952,946",20200120
102,加拿大,衝擊真相,2019/9/12,威視股份有限公司,BANKSIDE FILMS LTD,1,57,-77.65%,"3,135","8,944","1,908,418",20200106
45,中華民國,為你存在的每一天,2019/12/13,星泰國際娛樂股份有限公司,瑞陞傳播有限公司##星映電影有限公司,1,112,1766.67%,"26,880","8,506","1,855,133",20200113
112,日本,夏日大作戰,2018/8/10,傳影互動股份有限公司,STUDIO CHIZU LLP,5,"3,693",0.00%,"1,678,475","4,409","1,835,681",20200113
48,中華民國,為你存在的每一天,2019/12/13,星泰國際娛樂股份有限公司,瑞陞傳播有限公司##星映電影有限公司,2,6,-99.31%,"1,310","8,394","1,828,253",20200106
27,日本,《少女與戰車 總集篇4DX》-第63屆戰車道全國高中生大會,2020/1/3,蜜蜂工房創藝有限公司,Hakuhodo DY music &amp## pictures Inc.,6,101,-35.26%,"44,657","3,833","1,743,803",20200127
4,美國,別告訴她,2020/1/3,車庫娛樂股份有限公司,"A24 INTERNATIONAL, LLC",40,"4,629",44.39%,"1,025,995","7,835","1,740,609",20200106
73,日本,失憶的總理大臣,2019/10/25,傳影互動股份有限公司,PONY CANYON INC,1,6,-89.09%,900,"7,866","1,724,157",20200120
80,日本,失憶的總理大臣,2019/10/25,傳影互動股份有限公司,PONY CANYON INC,2,55,-51.75%,"7,960","7,860","1,723,257",20200113
77,日本,失憶的總理大臣,2019/10/25,傳影互動股份有限公司,PONY CANYON INC,2,114,-8.06%,"17,140","7,805","1,715,297",20200106
23,日本,《少女與戰車 總集篇4DX》-第63屆戰車道全國高中生大會,2020/1/3,蜜蜂工房創藝有限公司,Hakuhodo DY music &amp## pictures Inc.,6,156,-69.77%,"69,816","3,732","1,699,146",20200120
114,美國,穆荷蘭大道,2017/9/29,東昊影業有限公司,(法國)STUDIOCANAL S.A.S,1,4,-71.43%,800,"7,836","1,678,300",20200113
117,美國,穆荷蘭大道,2017/9/29,東昊影業有限公司,(法國)STUDIOCANAL S.A.S,1,14,600.00%,"2,800","7,832","1,677,500",20200106
46,德國,呆萌特務,2019/12/6,木棉花國際股份有限公司,Telepool GmbH,1,48,-74.19%,"9,600","7,544","1,674,930",20200120
65,中華民國,重甲機神：神降臨,2019/11/8,威視股份有限公司,乾坤一擊創意股份有限公司,1,1,-93.33%,300,"7,174","1,670,229",20200120
55,中華民國,重甲機神：神降臨,2019/11/8,威視股份有限公司,乾坤一擊創意股份有限公司,1,0,-100.00%,0,"7,174","1,670,229",20200127
72,中華民國,重甲機神：神降臨,2019/11/8,威視股份有限公司,乾坤一擊創意股份有限公司,1,15,150.00%,"3,520","7,173","1,669,929",20200113
73,中華民國,重甲機神：神降臨,2019/11/8,威視股份有限公司,乾坤一擊創意股份有限公司,1,6,100.00%,"1,400","7,158","1,666,409",20200106
53,德國,呆萌特務,2019/12/6,木棉花國際股份有限公司,Telepool GmbH,4,186,257.69%,"40,035","7,496","1,665,330",20200113
13,日本,《少女與戰車 總集篇4DX》-第63屆戰車道全國高中生大會,2020/1/3,蜜蜂工房創藝有限公司,Hakuhodo DY music &amp## pictures Inc.,6,516,-68.09%,"232,225","3,576","1,629,330",20200113
54,德國,呆萌特務,2019/12/6,木棉花國際股份有限公司,Telepool GmbH,4,52,-67.09%,"11,125","7,310","1,625,295",20200106
43,日本,假面騎士ZI-O Over Quartzer/快盜戰隊魯邦連者VS警察戰隊巡邏連者 en film,2019/12/13,木棉花國際股份有限公司,"TOEI COMPANY, LTD.",1,8,-76.47%,"1,900","6,746","1,617,375",20200120
46,日本,假面騎士ZI-O Over Quartzer/快盜戰隊魯邦連者VS警察戰隊巡邏連者 en film,2019/12/13,木棉花國際股份有限公司,"TOEI COMPANY, LTD.",2,34,-41.38%,"7,760","6,738","1,615,475",20200113
44,日本,假面騎士ZI-O Over Quartzer/快盜戰隊魯邦連者VS警察戰隊巡邏連者 en film,2019/12/13,木棉花國際股份有限公司,"TOEI COMPANY, LTD.",3,58,-67.05%,"18,150","6,704","1,607,715",20200106
51,日本,特約經紀公司,2019/12/6,華映娛樂股份有限公司,"SHOCHIKU CO., LTD.",1,38,46.15%,"5,780","7,174","1,600,880",20200203
43,日本,特約經紀公司,2019/12/6,華映娛樂股份有限公司,"SHOCHIKU CO., LTD.",1,26,0.00%,"4,160","7,136","1,595,100",20200127
55,日本,特約經紀公司,2019/12/6,華映娛樂股份有限公司,"SHOCHIKU CO., LTD.",1,38,-59.57%,"8,580","7,110","1,590,940",20200106
33,中華民國,大約在冬季,2019/12/27,台北?喜電影發行股份有限公司,北京恐龍影業有限公司##浙江橫店影業有限公司##天津貓眼微影文化傳媒有限公司##耀萊影視文化傳媒有限公司##江蘇雪漫舍影業有限公司##騰訊影業文化傳播有限公司##峨眉電影集團有限公司##北京星光耀萊文化傳媒有限公司##東方晨翔文化投資（武漢）有限公司##長春思婉影視文化有限公司##香港騰訊影業有限公司##上海貓眼影業有限公司##墨客行影業（北京）有限公司,1,16,-93.52%,"3,980","6,666","1,566,414",20200120
34,中華民國,大約在冬季,2019/12/27,台北?喜電影發行股份有限公司,北京恐龍影業有限公司##浙江橫店影業有限公司##天津貓眼微影文化傳媒有限公司##耀萊影視文化傳媒有限公司##江蘇雪漫舍影業有限公司##騰訊影業文化傳播有限公司##峨眉電影集團有限公司##北京星光耀萊文化傳媒有限公司##東方晨翔文化投資（武漢）有限公司##長春思婉影視文化有限公司##香港騰訊影業有限公司##上海貓眼影業有限公司##墨客行影業（北京）有限公司,8,247,-48.54%,"53,075","6,650","1,562,434",20200113
24,中華民國,大約在冬季,2019/12/27,台北?喜電影發行股份有限公司,"北京恐龍影業有限公司, 浙江橫店影業有限公司, 天津貓眼微影文化傳媒有限公司, 耀萊影視文化傳媒有限公司, 江蘇雪漫舍影業有限公司, 騰訊影業文化傳播有限公司, 峨眉電影集團有限公司, 北京星光耀萊文化傳媒有限公司, 東方晨翔文化投資（武漢）有限公司, 長春思婉影視文化有限公司, 香港騰訊影業有限公司, 上海貓眼影業有限公司, 墨客行影業（北京）有限公司",10,480,-79.62%,"112,903","6,403","1,509,359",20200106
88,西班牙,騙局,2019/3/22,海鵬影業有限公司,Latido Consorcio De Exportacion Del Cine Espanol SL,1,2,0.00%,250,"6,403","1,429,688",20200203
113,西班牙,騙局,2019/3/22,海鵬影業有限公司,Latido Consorcio De Exportacion Del Cine Espanol SL,1,10,0.00%,"1,520","6,401","1,429,438",20200106
5,日本,《少女與戰車 總集篇4DX》-第63屆戰車道全國高中生大會,2020/1/3,蜜蜂工房創藝有限公司,Hakuhodo DY music &amp## pictures Inc.,6,"1,617",12.06%,"738,945","3,060","1,397,105",20200106
84,美國,仙戒奇緣,2019/8/16,可樂藝術文創股份有限公司,Gold Valley Films Inc.,1,98,-70.03%,"4,900","6,635","1,365,465",20200203
73,美國,仙戒奇緣,2019/8/16,可樂藝術文創股份有限公司,Gold Valley Films Inc.,1,327,133.57%,"16,350","6,537","1,360,565",20200127
108,美國,教父I,1972/1/1,捷傑有限公司,United International Pictures,1,22,-71.43%,"4,740","5,199","1,349,022",20200120
120,美國,教父I,1972/1/1,捷傑有限公司,United International Pictures,2,77,-15.38%,"17,120","5,177","1,344,282",20200113
93,美國,仙戒奇緣,2019/8/16,可樂藝術文創股份有限公司,Gold Valley Films Inc.,1,140,677.78%,"7,000","6,210","1,344,215",20200120
103,美國,仙戒奇緣,2019/8/16,可樂藝術文創股份有限公司,Gold Valley Films Inc.,1,18,-71.43%,"1,500","6,070","1,337,215",20200113
107,美國,仙戒奇緣,2019/8/16,新竹市政府文化局,Gold Valley Films Inc.,1,63,-55.63%,"5,060","6,052","1,335,715",20200106
122,美國,教父I,1972/1/1,捷傑有限公司,United International Pictures,2,91,-13.33%,"19,630","5,100","1,327,162",20200106
15,西班牙,逃出天堂島,2020/1/10,海樂影業股份有限公司,GEM ENTERTAINMENT KFT.,37,313,-87.46%,"69,515","5,927","1,325,317",20200120
34,印度,真愛裁會贏,2020/1/3,水元素文化傳媒有限公司,YASH RAJ FILMS PRIVATE LIMITED,2,20,-92.00%,"4,140","5,972","1,260,791",20200203
28,印度,真愛裁會贏,2020/1/3,水元素文化傳媒有限公司,YASH RAJ FILMS PRIVATE LIMITED,2,250,-12.28%,"52,235","5,952","1,256,651",20200127
4,西班牙,逃出天堂島,2020/1/10,海樂影業股份有限公司,GEM ENTERTAINMENT KFT.,48,"2,497",-19.89%,"557,085","5,614","1,255,802",20200113
24,印度,真愛裁會贏,2020/1/3,水元素文化傳媒有限公司,YASH RAJ FILMS PRIVATE LIMITED,11,285,-69.94%,"61,315","5,702","1,204,416",20200120
81,日本,殺手餐廳,2019/9/20,天馬行空數位有限公司,Nippon Television Network Corporation,1,4,0.00%,"1,020","5,021","1,194,513",20200203
57,丹麥,懸案密碼前傳-瓶中信,2019/11/29,峻龍國際有限公司,"MultiVisionnaire , Inc",1,32,68.42%,"5,120","5,438","1,170,589",20200203
46,丹麥,懸案密碼前傳-瓶中信,2019/11/29,峻龍國際有限公司,"MultiVisionnaire , Inc",1,19,-58.70%,"2,990","5,406","1,165,469",20200127
51,丹麥,懸案密碼前傳-瓶中信,2019/11/29,峻龍國際有限公司,"MultiVisionnaire , Inc",1,46,-51.06%,"7,040","5,387","1,162,479",20200120
58,丹麥,懸案密碼前傳-瓶中信,2019/11/29,峻龍國際有限公司,"MultiVisionnaire , Inc",1,94,123.81%,"14,440","5,341","1,155,439",20200113
14,印度,真愛裁會贏,2020/1/3,水元素文化傳媒有限公司,YASH RAJ FILMS PRIVATE LIMITED,24,948,-55.60%,"199,045","5,417","1,143,101",20200113
60,丹麥,懸案密碼前傳-瓶中信,2019/11/29,峻龍國際有限公司,"MultiVisionnaire , Inc",1,42,0.00%,"6,720","5,247","1,140,999",20200106
72,日本,七個會議,2019/10/18,鴻聯國際開發股份有限公司,"Tokyo Broadcasting System Television, Inc.",1,24,0.00%,"3,840","5,183","1,131,362",20200203
78,日本,七個會議,2019/10/18,鴻聯國際開發股份有限公司,"Tokyo Broadcasting System Television, Inc.",1,28,-54.84%,"4,200","5,159","1,127,522",20200120
25,南韓,青春催落去,2020/1/17,車庫娛樂股份有限公司,CONTENTS PANDA,2,23,-83.21%,"5,400","5,027","1,124,700",20200203
84,日本,七個會議,2019/10/18,鴻聯國際開發股份有限公司,"Tokyo Broadcasting System Television, Inc.",1,62,121.43%,"9,500","5,131","1,123,322",20200113
13,南韓,青春催落去,2020/1/17,車庫娛樂股份有限公司,CONTENTS PANDA,11,137,-92.76%,"30,435","5,004","1,119,300",20200127
84,日本,七個會議,2019/10/18,鴻聯國際開發股份有限公司,"Tokyo Broadcasting System Television, Inc.",1,28,0.00%,"4,480","5,069","1,113,822",20200106
32,美國,惡靈20,2020/1/10,華映娛樂股份有限公司,Hyde Park Entertainment LLC,1,2,-93.94%,380,"4,823","1,091,478",20200203
25,美國,惡靈20,2020/1/10,華映娛樂股份有限公司,Hyde Park Entertainment LLC,1,33,-87.01%,"6,270","4,821","1,091,098",20200127
3,南韓,青春催落去,2020/1/17,車庫娛樂股份有限公司,CONTENTS PANDA,38,"1,891",-36.46%,"422,977","4,867","1,087,865",20200120
16,美國,惡靈20,2020/1/10,華映娛樂股份有限公司,Hyde Park Entertainment LLC,25,254,-87.79%,"56,285","4,788","1,084,828",20200120
50,加拿大,8級警戒,2019/12/13,車庫娛樂股份有限公司,"XYZ FILMS, LLC",1,6,-79.31%,"1,215","4,507","1,069,758",20200113
45,加拿大,8級警戒,2019/12/13,車庫娛樂股份有限公司,"XYZ FILMS, LLC",1,29,52.63%,"6,270","4,501","1,068,543",20200106
51,中國大陸,南方車站的聚會,2019/12/10,秝米有限公司,麥頌影視投資（上海）有限公司##山南光線影業有限公司##幸福藍海影視文化集團股份有限公司##騰訊影業文化傳播有限公司##萬達影視傳媒有限公司##綠光影業（上海）有限公司##和力辰光國際文化傳媒（北京）股份有限公司##中影（上海）影視文化投資管理中心（有限合夥）##一山文化（天津）合夥企業（有限合夥）##杭州嘉藝影視傳媒有限公司,1,49,-84.97%,"11,350","4,725","1,057,078",20200106
47,南韓,黑計畫,2019/12/13,英屬蓋曼群島商威望國際娛樂股份有限公司台灣分公司,Contents Panda,2,118,0.00%,"8,800","4,636","1,038,915",20200203
49,南韓,黑計畫,2019/12/13,英屬蓋曼群島商威望國際娛樂股份有限公司台灣分公司,Contents Panda,1,2,-93.10%,365,"4,518","1,030,115",20200106
6,美國,惡靈20,2020/1/10,華映娛樂股份有限公司,Hyde Park Entertainment LLC,35,"2,080",-15.24%,"474,455","4,534","1,028,543",20200113
107,美國,教父II,1974/1/1,捷傑有限公司,United International Pictures,1,30,-49.15%,"6,620","3,885","1,022,954",20200120
